Id:,20246
11,07,1978,27.5
11,08,1978,26.5
11,09,1978,26.25
11,10,1978,26.25
11,11,1978,26.25
11,12,1978,25.5
11,13,1978,26.5
11,14,1978,26.25
11,15,1978,26.0
11,16,1978,26.25
11,17,1978,26.5
11,18,1978,26.25
11,19,1978,25.5
11,20,1978,24.25
11,21,1978,24.5
11,22,1978,24.75
11,23,1978,26.0
11,24,1978,26.25
11,25,1978,27.0
11,26,1978,26.5
11,27,1978,26.5
11,28,1978,26.25
11,29,1978,25.75
11,30,1978,26.0
12,01,1978,26.5
12,02,1978,26.0
12,03,1978,25.5
12,04,1978,25.25
12,05,1978,26.75
12,06,1978,25.5
12,07,1978,25.0
12,08,1978,25.5
12,09,1978,25.75
12,10,1978,25.0
12,11,1978,26.0
12,12,1978,24.75
12,13,1978,25.25
12,14,1978,23.75
12,15,1978,24.0
12,16,1978,25.25
12,17,1978,25.5
12,18,1978,25.0
12,19,1978,24.25
12,20,1978,25.25
12,21,1978,26.5
12,22,1978,25.5
12,23,1978,24.75
12,24,1978,24.75
12,25,1978,25.5
12,26,1978,25.5
12,27,1978,23.25
12,28,1978,24.25
12,29,1978,25.0
12,30,1978,25.0
12,31,1978,22.75
01,01,1979,26.0
01,02,1979,24.75
01,03,1979,25.25
01,04,1979,21.75
01,05,1979,24.0
01,06,1979,23.0
01,07,1979,24.0
01,08,1979,23.5
01,09,1979,21.5
01,10,1979,22.25
01,11,1979,23.75
01,12,1979,23.5
01,13,1979,23.5
01,14,1979,23.5
01,15,1979,22.75
01,16,1979,24.5
01,17,1979,24.75
01,18,1979,25.0
01,19,1979,25.0
01,20,1979,23.5
01,21,1979,24.0
01,22,1979,24.25
01,23,1979,25.0
01,24,1979,24.0
01,25,1979,24.75
01,26,1979,24.25
01,27,1979,25.25
01,28,1979,26.5
01,29,1979,26.0
01,30,1979,25.75
01,31,1979,26.25
02,01,1979,26.0
02,02,1979,25.75
02,03,1979,26.5
02,04,1979,26.25
02,05,1979,25.75
02,06,1979,27.0
02,07,1979,25.5
02,08,1979,25.75
02,09,1979,26.0
02,10,1979,26.5
02,11,1979,26.25
02,12,1979,25.75
02,13,1979,26.0
02,14,1979,25.75
02,15,1979,26.25
02,16,1979,26.75
02,17,1979,25.75
02,18,1979,26.0
02,19,1979,25.0
02,20,1979,26.5
02,21,1979,27.0
02,22,1979,26.5
02,23,1979,26.5
02,24,1979,24.25
02,25,1979,26.5
02,26,1979,24.25
02,27,1979,26.0
02,28,1979,25.5
03,01,1979,25.25
03,02,1979,25.5
03,03,1979,25.75
03,04,1979,25.5
03,05,1979,26.75
03,06,1979,25.75
03,07,1979,25.75
03,08,1979,25.75
03,09,1979,26.0
03,10,1979,26.0
03,11,1979,26.5
03,12,1979,25.25
03,13,1979,27.75
03,14,1979,26.5
03,15,1979,25.5
03,16,1979,25.5
03,17,1979,27.5
03,18,1979,26.25
03,19,1979,26.25
03,20,1979,26.5
03,21,1979,26.5
03,22,1979,25.75
03,23,1979,26.0
03,24,1979,27.0
03,25,1979,26.75
03,26,1979,26.0
03,27,1979,25.75
03,28,1979,26.25
03,29,1979,28.5
03,30,1979,27.5
03,31,1979,26.5
04,01,1979,26.25
04,02,1979,26.5
04,03,1979,25.5
04,04,1979,26.0
04,05,1979,26.0
04,06,1979,27.5
04,07,1979,27.25
04,08,1979,28.0
04,09,1979,26.5
04,10,1979,26.25
04,11,1979,26.0
04,12,1979,26.25
04,13,1979,25.0
04,14,1979,25.0
04,15,1979,27.5
04,16,1979,28.25
04,17,1979,27.25
04,18,1979,27.75
04,19,1979,27.75
04,20,1979,28.75
04,21,1979,28.25
04,22,1979,28.0
04,23,1979,27.25
04,24,1979,27.75
04,25,1979,27.0
04,26,1979,27.25
04,27,1979,26.0
04,28,1979,27.25
04,29,1979,27.75
04,30,1979,27.75
05,01,1979,26.75
05,02,1979,26.25
05,03,1979,26.5
05,04,1979,26.0
05,05,1979,26.0
05,06,1979,27.5
05,07,1979,27.0
05,08,1979,26.5
05,09,1979,25.25
05,10,1979,25.25
05,11,1979,25.75
05,12,1979,26.75
05,13,1979,26.75
05,14,1979,27.0
05,15,1979,28.0
05,16,1979,28.25
05,17,1979,27.0
05,18,1979,27.5
05,19,1979,28.0
05,20,1979,28.75
05,21,1979,28.0
05,22,1979,28.25
05,23,1979,29.5
05,24,1979,28.0
05,25,1979,27.0
05,26,1979,28.25
05,27,1979,28.5
05,28,1979,28.25
05,29,1979,27.5
05,30,1979,28.25
05,31,1979,27.75
06,01,1979,27.25
06,02,1979,24.75
06,03,1979,25.25
06,04,1979,26.25
06,05,1979,26.25
06,06,1979,26.5
06,07,1979,25.0
06,08,1979,26.25
06,09,1979,27.25
06,10,1979,26.5
06,11,1979,26.75
06,12,1979,25.5
06,13,1979,26.75
06,14,1979,27.0
06,15,1979,27.25
06,16,1979,28.0
06,17,1979,27.5
06,18,1979,27.5
06,19,1979,27.0
06,20,1979,27.25
06,21,1979,27.75
06,22,1979,27.5
06,23,1979,27.75
06,24,1979,27.5
06,25,1979,27.0
06,26,1979,28.25
06,27,1979,28.25
06,28,1979,28.25
06,29,1979,28.25
06,30,1979,27.75
07,01,1979,28.5
07,02,1979,27.5
07,03,1979,28.25
07,04,1979,28.75
07,05,1979,27.0
07,06,1979,27.25
07,07,1979,27.75
07,08,1979,27.5
07,09,1979,27.5
07,10,1979,28.25
07,11,1979,27.0
07,12,1979,27.0
07,13,1979,26.0
07,14,1979,27.25
07,15,1979,26.75
07,16,1979,27.75
07,17,1979,26.75
07,18,1979,27.0
07,19,1979,26.75
07,20,1979,26.0
07,21,1979,27.0
07,22,1979,26.5
07,23,1979,24.75
07,24,1979,26.25
07,25,1979,27.25
07,26,1979,27.0
07,27,1979,27.5
07,28,1979,27.25
07,29,1979,27.75
07,30,1979,27.5
07,31,1979,27.5
08,01,1979,27.0
08,02,1979,26.75
08,03,1979,27.5
08,04,1979,27.5
08,05,1979,26.25
08,06,1979,27.0
08,07,1979,28.0
08,08,1979,27.25
08,09,1979,28.75
08,10,1979,27.75
08,11,1979,28.75
08,12,1979,29.25
08,13,1979,27.25
08,14,1979,26.75
08,15,1979,26.5
08,16,1979,26.25
08,17,1979,26.75
08,18,1979,27.5
08,19,1979,25.75
08,20,1979,26.5
08,21,1979,26.0
08,22,1979,26.0
08,23,1979,25.0
08,24,1979,25.25
08,25,1979,22.75
08,26,1979,23.5
08,27,1979,26.0
08,28,1979,27.0
08,29,1979,25.75
08,30,1979,26.25
08,31,1979,27.0
09,01,1979,26.5
09,02,1979,26.75
09,03,1979,26.0
09,04,1979,23.75
09,05,1979,25.5
09,06,1979,25.75
09,07,1979,26.0
09,08,1979,24.25
09,09,1979,23.75
09,10,1979,25.25
09,11,1979,26.0
09,12,1979,26.75
09,13,1979,25.75
09,14,1979,26.5
09,15,1979,26.5
09,16,1979,26.5
09,17,1979,26.0
09,18,1979,26.25
09,19,1979,26.0
09,20,1979,26.5
09,21,1979,25.0
09,22,1979,25.75
09,23,1979,26.5
09,24,1979,26.75
09,25,1979,26.25
09,26,1979,24.75
09,27,1979,26.0
09,28,1979,26.0
09,29,1979,26.0
09,30,1979,26.0
10,01,1979,24.75
10,02,1979,24.5
10,03,1979,25.0
10,04,1979,26.75
10,05,1979,26.75
10,06,1979,26.25
10,07,1979,25.5
10,08,1979,25.75
10,09,1979,26.0
10,10,1979,27.5
10,11,1979,26.75
10,12,1979,27.0
10,13,1979,27.0
10,14,1979,26.75
10,15,1979,26.5
10,16,1979,26.5
10,17,1979,27.0
10,18,1979,27.0
10,19,1979,26.5
10,20,1979,27.0
10,21,1979,27.0
10,22,1979,26.75
10,23,1979,27.25
10,24,1979,26.5
10,25,1979,24.5
10,26,1979,26.5
10,27,1979,26.0
10,28,1979,26.0
10,29,1979,25.75
10,30,1979,25.75
10,31,1979,26.0
11,01,1979,26.25
11,02,1979,26.0
11,03,1979,26.0
11,04,1979,25.25
11,05,1979,24.75
11,06,1979,25.5
11,07,1979,24.0
11,08,1979,25.25
11,09,1979,25.5
11,10,1979,25.75
11,11,1979,25.5
11,12,1979,25.25
11,13,1979,24.75
11,14,1979,24.5
11,15,1979,22.75
11,16,1979,23.0
11,17,1979,23.0
11,18,1979,26.0
11,19,1979,25.75
11,20,1979,26.5
11,21,1979,26.5
11,22,1979,26.5
11,23,1979,26.75
11,24,1979,26.0
11,25,1979,26.25
11,26,1979,26.0
11,27,1979,26.25
11,28,1979,26.25
11,29,1979,25.0
11,30,1979,23.5
12,01,1979,24.5
12,02,1979,23.25
12,03,1979,25.5
12,04,1979,26.5
12,05,1979,26.0
12,06,1979,26.0
12,07,1979,26.25
12,08,1979,26.5
12,09,1979,25.25
12,10,1979,26.75
12,11,1979,25.75
12,12,1979,25.25
12,13,1979,25.75
12,14,1979,25.75
12,15,1979,25.25
12,16,1979,25.75
12,17,1979,24.75
12,18,1979,24.5
12,19,1979,23.0
12,20,1979,24.25
12,21,1979,24.25
12,22,1979,25.25
12,23,1979,25.0
12,24,1979,25.75
12,25,1979,23.5
12,26,1979,23.25
12,27,1979,24.25
12,28,1979,24.0
12,29,1979,24.5
12,30,1979,22.75
12,31,1979,23.5
01,01,1980,23.5
01,02,1980,24.0
01,03,1980,24.25
01,04,1980,23.5
01,05,1980,23.5
01,06,1980,23.75
01,07,1980,25.5
01,08,1980,25.5
01,09,1980,25.25
01,10,1980,25.5
01,11,1980,25.0
01,12,1980,24.25
01,13,1980,24.5
01,14,1980,25.0
01,15,1980,24.75
01,16,1980,24.25
01,17,1980,25.5
01,18,1980,25.0
01,19,1980,25.0
01,20,1980,25.5
01,21,1980,26.0
01,22,1980,25.75
01,23,1980,24.0
01,24,1980,23.75
01,25,1980,25.0
01,26,1980,25.0
01,27,1980,24.25
01,28,1980,25.0
01,29,1980,25.25
01,30,1980,26.0
01,31,1980,26.75
02,01,1980,23.5
02,02,1980,23.75
02,03,1980,24.25
02,04,1980,22.0
02,05,1980,24.0
02,06,1980,23.25
02,07,1980,22.5
02,08,1980,24.0
02,09,1980,24.0
02,10,1980,25.0
02,11,1980,25.0
02,12,1980,25.25
02,13,1980,24.75
02,14,1980,25.0
02,15,1980,26.0
02,16,1980,25.75
02,17,1980,26.25
02,18,1980,25.25
02,19,1980,24.25
02,20,1980,26.0
02,21,1980,27.5
02,22,1980,25.25
02,23,1980,23.75
02,24,1980,24.0
02,25,1980,24.5
02,26,1980,22.75
02,27,1980,23.75
02,28,1980,24.0
02,29,1980,25.25
03,01,1980,24.25
03,02,1980,25.5
03,03,1980,24.75
03,04,1980,25.5
03,05,1980,26.0
03,06,1980,26.25
03,07,1980,26.25
03,08,1980,26.0
03,09,1980,25.75
03,10,1980,26.75
03,11,1980,25.75
03,12,1980,25.25
03,13,1980,24.75
03,14,1980,25.75
03,15,1980,26.5
03,16,1980,26.5
03,17,1980,26.5
03,18,1980,25.5
03,19,1980,26.25
03,20,1980,26.5
03,21,1980,26.0
03,22,1980,26.75
03,23,1980,26.5
03,24,1980,26.5
03,25,1980,27.0
03,26,1980,26.5
03,27,1980,26.0
03,28,1980,25.0
03,29,1980,25.5
03,30,1980,26.0
03,31,1980,26.25
04,01,1980,26.0
04,02,1980,25.75
04,03,1980,25.75
04,04,1980,27.0
04,05,1980,28.0
04,06,1980,27.25
04,07,1980,27.5
04,08,1980,27.25
04,09,1980,26.25
04,10,1980,27.25
04,11,1980,27.0
04,12,1980,27.5
04,13,1980,27.25
04,14,1980,27.0
04,15,1980,27.25
04,16,1980,27.75
04,17,1980,26.0
04,18,1980,26.75
04,19,1980,26.5
04,20,1980,26.25
04,21,1980,27.0
04,22,1980,27.0
04,23,1980,27.75
04,24,1980,27.25
04,25,1980,26.0
04,26,1980,26.0
04,27,1980,27.5
04,28,1980,29.0
04,29,1980,28.5
04,30,1980,28.0
05,01,1980,26.5
05,02,1980,27.0
05,03,1980,27.25
05,04,1980,28.25
05,05,1980,29.0
05,06,1980,29.25
05,07,1980,28.25
05,08,1980,27.75
05,09,1980,28.0
05,10,1980,28.0
05,11,1980,27.5
05,12,1980,27.5
05,13,1980,28.25
05,14,1980,28.75
05,15,1980,28.5
05,16,1980,27.75
05,17,1980,27.75
05,18,1980,29.25
05,19,1980,29.25
05,20,1980,29.25
05,21,1980,29.25
05,22,1980,28.75
05,23,1980,29.5
05,24,1980,29.0
05,25,1980,28.0
05,26,1980,28.75
05,27,1980,29.25
05,28,1980,28.0
05,29,1980,29.5
05,30,1980,29.75
05,31,1980,29.0
06,01,1980,28.5
06,02,1980,28.25
06,03,1980,28.5
06,04,1980,27.25
06,05,1980,28.75
06,06,1980,29.25
06,07,1980,28.5
06,08,1980,29.0
06,09,1980,27.5
06,10,1980,27.5
06,11,1980,28.25
06,12,1980,28.75
06,13,1980,28.5
06,14,1980,28.75
06,15,1980,29.0
06,16,1980,28.75
06,17,1980,29.0
06,18,1980,29.25
06,19,1980,28.25
06,20,1980,28.25
06,21,1980,28.5
06,22,1980,29.5
06,23,1980,28.0
06,24,1980,26.75
06,25,1980,27.5
06,26,1980,27.75
06,27,1980,28.25
06,28,1980,28.25
06,29,1980,27.5
06,30,1980,28.25
07,01,1980,29.0
07,02,1980,27.25
07,03,1980,26.75
07,04,1980,29.0
07,05,1980,28.25
07,06,1980,28.5
07,07,1980,28.5
07,08,1980,29.5
07,09,1980,26.0
07,10,1980,28.0
07,11,1980,28.0
07,12,1980,27.75
07,13,1980,27.0
07,14,1980,27.0
07,15,1980,27.0
07,16,1980,27.25
07,17,1980,26.5
07,18,1980,27.5
07,19,1980,27.25
07,20,1980,27.75
07,21,1980,28.25
07,22,1980,26.25
07,23,1980,26.25
07,24,1980,26.25
07,25,1980,25.75
07,26,1980,26.75
07,27,1980,27.75
07,28,1980,27.0
07,29,1980,27.5
07,30,1980,26.5
07,31,1980,26.0
08,01,1980,27.0
08,02,1980,26.0
08,03,1980,25.75
08,04,1980,25.5
08,05,1980,22.75
08,06,1980,25.5
08,07,1980,26.0
08,08,1980,27.0
08,09,1980,26.5
08,10,1980,26.5
08,11,1980,25.5
08,12,1980,25.75
08,13,1980,26.5
08,14,1980,27.75
08,15,1980,27.75
08,16,1980,25.75
08,17,1980,25.75
08,18,1980,26.5
08,19,1980,26.25
08,20,1980,26.5
08,21,1980,26.25
08,22,1980,27.0
08,23,1980,26.75
08,24,1980,26.75
08,25,1980,26.75
08,26,1980,27.25
08,27,1980,26.75
08,28,1980,27.5
08,29,1980,27.25
08,30,1980,27.0
08,31,1980,26.0
09,01,1980,26.0
09,02,1980,26.75
09,03,1980,27.25
09,04,1980,27.25
09,05,1980,27.0
09,06,1980,27.0
09,07,1980,27.75
09,08,1980,27.25
09,09,1980,27.25
09,10,1980,26.5
09,11,1980,26.75
09,12,1980,26.25
09,13,1980,27.0
09,14,1980,27.0
09,15,1980,26.25
09,16,1980,26.75
09,17,1980,25.5
09,18,1980,26.25
09,19,1980,25.0
09,20,1980,25.25
09,21,1980,26.5
09,22,1980,26.0
09,23,1980,25.75
09,24,1980,25.5
09,25,1980,23.75
09,26,1980,24.0
09,27,1980,25.25
09,28,1980,24.75
09,29,1980,26.0
09,30,1980,26.5
10,01,1980,27.25
10,02,1980,27.0
10,03,1980,26.75
10,04,1980,26.0
10,05,1980,26.0
10,06,1980,25.75
10,07,1980,25.0
10,08,1980,25.0
10,09,1980,26.5
10,10,1980,26.0
10,11,1980,26.25
10,12,1980,27.0
10,13,1980,26.0
10,14,1980,27.5
10,15,1980,27.0
10,16,1980,27.5
10,17,1980,27.5
10,18,1980,27.5
10,19,1980,27.25
10,20,1980,27.25
10,21,1980,27.25
10,22,1980,27.25
10,23,1980,27.0
10,24,1980,27.75
10,25,1980,27.75
10,26,1980,27.5
10,27,1980,27.75
10,28,1980,27.5
10,29,1980,27.25
10,30,1980,26.0
10,31,1980,25.75
11,01,1980,26.0
11,02,1980,27.75
11,03,1980,27.0
11,04,1980,26.75
11,05,1980,27.0
11,06,1980,26.25
11,07,1980,26.75
11,08,1980,27.0
11,09,1980,26.5
11,10,1980,26.5
11,11,1980,26.25
11,12,1980,26.75
11,13,1980,27.0
11,14,1980,25.75
11,15,1980,26.0
11,16,1980,27.25
11,17,1980,26.5
11,18,1980,26.25
11,19,1980,26.25
11,20,1980,25.25
11,21,1980,27.0
11,22,1980,26.5
11,23,1980,26.5
11,24,1980,26.5
11,25,1980,26.5
11,26,1980,27.25
11,27,1980,28.25
11,28,1980,25.5
11,29,1980,25.75
11,30,1980,26.25
12,01,1980,26.75
12,02,1980,26.25
12,03,1980,25.5
12,04,1980,25.25
12,05,1980,25.75
12,06,1980,26.5
12,07,1980,27.0
12,08,1980,26.5
12,09,1980,27.0
12,10,1980,26.0
12,11,1980,25.0
12,12,1980,25.0
12,13,1980,25.75
12,14,1980,25.0
12,15,1980,24.25
12,16,1980,25.5
12,17,1980,24.5
12,18,1980,22.5
12,19,1980,22.25
12,20,1980,22.75
12,21,1980,24.0
12,22,1980,22.5
12,23,1980,24.75
12,24,1980,25.5
12,25,1980,24.25
12,26,1980,24.5
12,27,1980,24.5
12,28,1980,23.5
12,29,1980,23.5
12,30,1980,23.0
12,31,1980,22.75
01,01,1981,23.75
01,02,1981,22.75
01,03,1981,22.0
01,04,1981,23.75
01,05,1981,23.25
01,06,1981,24.5
01,07,1981,26.0
01,08,1981,26.5
01,09,1981,26.0
01,10,1981,25.75
01,11,1981,23.75
01,12,1981,24.5
01,13,1981,23.5
01,14,1981,25.25
01,15,1981,25.0
01,16,1981,23.75
01,17,1981,24.0
01,18,1981,24.0
01,19,1981,24.25
01,20,1981,23.25
01,21,1981,23.5
01,22,1981,24.0
01,23,1981,24.0
01,24,1981,23.0
01,25,1981,22.75
01,26,1981,23.75
01,27,1981,22.5
01,28,1981,21.0
01,29,1981,24.5
01,30,1981,26.0
01,31,1981,25.25
02,01,1981,25.25
02,02,1981,26.0
02,03,1981,21.75
02,04,1981,23.5
02,05,1981,24.0
02,06,1981,25.75
02,07,1981,25.5
02,08,1981,25.5
02,09,1981,25.75
02,10,1981,24.0
02,11,1981,24.5
02,12,1981,23.0
02,13,1981,25.0
02,14,1981,24.25
02,15,1981,23.25
02,16,1981,24.5
02,17,1981,25.0
02,18,1981,25.5
02,19,1981,26.0
02,20,1981,25.25
02,21,1981,26.0
02,22,1981,25.75
02,23,1981,25.0
02,24,1981,24.5
02,25,1981,26.0
02,26,1981,26.5
02,27,1981,26.0
02,28,1981,27.75
03,01,1981,27.5
03,02,1981,27.25
03,03,1981,27.25
03,04,1981,25.75
03,05,1981,25.0
03,06,1981,26.5
03,07,1981,25.75
03,08,1981,26.75
03,09,1981,27.75
03,10,1981,27.75
03,11,1981,27.75
03,12,1981,28.25
03,13,1981,27.0
03,14,1981,27.0
03,15,1981,26.75
03,16,1981,27.75
03,17,1981,27.75
03,18,1981,25.0
03,19,1981,24.75
03,20,1981,25.75
03,21,1981,24.25
03,22,1981,23.0
03,23,1981,24.75
03,24,1981,24.5
03,25,1981,24.0
03,26,1981,24.25
03,27,1981,25.75
03,28,1981,24.25
03,29,1981,24.75
03,30,1981,24.75
03,31,1981,25.0
04,01,1981,26.0
04,02,1981,26.5
04,03,1981,25.75
04,04,1981,25.25
04,05,1981,26.25
04,06,1981,26.0
04,07,1981,26.0
04,08,1981,26.0
04,09,1981,26.75
04,10,1981,27.0
04,11,1981,26.25
04,12,1981,27.75
04,13,1981,28.0
04,14,1981,28.25
04,15,1981,28.75
04,16,1981,26.75
04,17,1981,25.0
04,18,1981,26.25
04,19,1981,26.0
04,20,1981,26.25
04,21,1981,27.75
04,22,1981,26.25
04,23,1981,26.25
04,24,1981,25.5
04,25,1981,26.0
04,26,1981,27.5
04,27,1981,28.0
04,28,1981,28.25
04,29,1981,29.0
04,30,1981,28.0
05,01,1981,27.5
05,02,1981,27.5
05,03,1981,28.5
05,04,1981,27.0
05,05,1981,26.5
05,06,1981,25.5
05,07,1981,26.0
05,08,1981,25.75
05,09,1981,25.25
05,10,1981,25.5
05,11,1981,26.5
05,12,1981,28.25
05,13,1981,28.25
05,14,1981,27.5
05,15,1981,28.5
05,16,1981,27.0
05,17,1981,27.25
05,18,1981,26.25
05,19,1981,28.0
05,20,1981,28.75
05,21,1981,27.75
05,22,1981,28.75
05,23,1981,29.5
05,24,1981,28.75
05,25,1981,28.0
05,26,1981,29.0
05,27,1981,28.25
05,28,1981,28.75
05,29,1981,27.75
05,30,1981,28.0
05,31,1981,27.75
06,01,1981,27.75
06,02,1981,27.0
06,03,1981,26.25
06,04,1981,25.75
06,05,1981,27.5
06,06,1981,27.0
06,07,1981,27.5
06,08,1981,26.0
06,09,1981,27.0
06,10,1981,26.5
06,11,1981,26.5
06,12,1981,26.5
06,13,1981,27.0
06,14,1981,27.5
06,15,1981,27.5
06,16,1981,26.0
06,17,1981,26.0
06,18,1981,26.5
06,19,1981,26.25
06,20,1981,27.0
06,21,1981,27.75
06,22,1981,27.25
06,23,1981,27.5
06,24,1981,27.0
06,25,1981,26.25
06,26,1981,27.5
06,27,1981,26.5
06,28,1981,27.0
06,29,1981,26.75
06,30,1981,26.25
07,01,1981,26.0
07,02,1981,26.75
07,03,1981,26.5
07,04,1981,27.0
07,05,1981,26.5
07,06,1981,27.0
07,07,1981,26.75
07,08,1981,27.75
07,09,1981,27.5
07,10,1981,27.25
07,11,1981,26.25
07,12,1981,26.75
07,13,1981,26.75
07,14,1981,24.5
07,15,1981,26.5
07,16,1981,26.5
07,17,1981,26.75
07,18,1981,26.75
07,19,1981,25.5
07,20,1981,26.25
07,21,1981,25.75
07,22,1981,26.5
07,23,1981,26.75
07,24,1981,27.25
07,25,1981,27.5
07,26,1981,27.5
07,27,1981,28.25
07,28,1981,27.0
07,29,1981,27.0
07,30,1981,27.0
07,31,1981,27.75
08,01,1981,26.75
08,02,1981,27.25
08,03,1981,27.0
08,04,1981,28.0
08,05,1981,27.25
08,06,1981,27.25
08,07,1981,27.75
08,08,1981,26.75
08,09,1981,27.25
08,10,1981,27.25
08,11,1981,26.5
08,12,1981,27.0
08,13,1981,27.25
08,14,1981,27.0
08,15,1981,25.5
08,16,1981,25.25
08,17,1981,26.5
08,18,1981,27.75
08,19,1981,27.0
08,20,1981,22.75
08,21,1981,25.5
08,22,1981,25.5
08,23,1981,25.5
08,24,1981,27.0
08,25,1981,25.5
08,26,1981,24.75
08,27,1981,22.25
08,28,1981,22.5
08,29,1981,24.25
08,30,1981,25.75
08,31,1981,25.5
09,01,1981,26.25
09,02,1981,25.5
09,03,1981,25.75
09,04,1981,25.0
09,05,1981,26.0
09,06,1981,26.25
09,07,1981,26.25
09,08,1981,26.5
09,09,1981,26.5
09,10,1981,26.5
09,11,1981,26.0
09,12,1981,26.75
09,13,1981,26.25
09,14,1981,26.75
09,15,1981,26.75
09,16,1981,26.25
09,17,1981,26.75
09,18,1981,27.5
09,19,1981,26.25
09,20,1981,27.0
09,21,1981,27.5
09,22,1981,28.0
09,23,1981,27.25
09,24,1981,27.25
09,25,1981,26.25
09,26,1981,26.25
09,27,1981,26.5
09,28,1981,27.0
09,29,1981,26.5
09,30,1981,27.0
10,01,1981,27.5
10,02,1981,27.0
10,03,1981,26.75
10,04,1981,27.0
10,05,1981,27.0
10,06,1981,26.75
10,07,1981,26.5
10,08,1981,26.0
10,09,1981,26.25
10,10,1981,26.75
10,11,1981,27.0
10,12,1981,27.0
10,13,1981,25.75
10,14,1981,26.5
10,15,1981,26.75
10,16,1981,26.25
10,17,1981,27.25
10,18,1981,26.75
10,19,1981,26.0
10,20,1981,26.25
10,21,1981,25.5
10,22,1981,25.25
10,23,1981,27.5
10,24,1981,26.0
10,25,1981,26.25
10,26,1981,26.25
10,27,1981,27.5
10,28,1981,26.25
10,29,1981,26.5
10,30,1981,27.5
10,31,1981,27.0
11,01,1981,26.5
11,02,1981,27.75
11,03,1981,27.0
11,04,1981,26.25
11,05,1981,26.25
11,06,1981,26.5
11,07,1981,26.75
11,08,1981,26.25
11,09,1981,25.75
11,10,1981,24.75
11,11,1981,24.5
11,12,1981,25.0
11,13,1981,26.0
11,14,1981,25.5
11,15,1981,24.75
11,16,1981,25.0
11,17,1981,25.0
11,18,1981,25.5
11,19,1981,24.75
11,20,1981,25.5
11,21,1981,24.25
11,22,1981,25.25
11,23,1981,26.25
11,24,1981,23.5
11,25,1981,24.5
11,26,1981,25.75
11,27,1981,26.25
11,28,1981,25.25
11,29,1981,26.5
11,30,1981,25.75
12,01,1981,25.5
12,02,1981,27.0
12,03,1981,27.0
12,04,1981,26.5
12,05,1981,25.5
12,06,1981,27.0
12,07,1981,23.75
12,08,1981,25.25
12,09,1981,25.75
12,10,1981,24.0
12,11,1981,24.0
12,12,1981,24.75
12,13,1981,24.5
12,14,1981,25.0
12,15,1981,25.5
12,16,1981,24.75
12,17,1981,25.5
12,18,1981,25.25
12,19,1981,24.75
12,20,1981,26.0
12,21,1981,24.0
12,22,1981,24.0
12,23,1981,24.0
12,24,1981,24.75
12,25,1981,25.25
12,26,1981,25.25
12,27,1981,25.25
12,28,1981,24.75
12,29,1981,25.25
12,30,1981,25.5
12,31,1981,null
01,01,1982,24.75
01,02,1982,24.5
01,03,1982,25.0
01,04,1982,24.25
01,05,1982,23.75
01,06,1982,24.5
01,07,1982,25.25
01,08,1982,24.75
01,09,1982,24.5
01,10,1982,25.5
01,11,1982,25.0
01,12,1982,24.75
01,13,1982,24.25
01,14,1982,24.0
01,15,1982,25.5
01,16,1982,26.0
01,17,1982,24.5
01,18,1982,24.5
01,19,1982,25.5
01,20,1982,25.75
01,21,1982,25.25
01,22,1982,24.5
01,23,1982,26.0
01,24,1982,24.0
01,25,1982,25.5
01,26,1982,24.75
01,27,1982,25.0
01,28,1982,25.25
01,29,1982,25.0
01,30,1982,25.25
01,31,1982,24.25
02,01,1982,24.0
02,02,1982,25.25
02,03,1982,24.5
02,04,1982,25.25
02,05,1982,25.0
02,06,1982,25.75
02,07,1982,25.25
02,08,1982,25.25
02,09,1982,25.75
02,10,1982,26.25
02,11,1982,25.25
02,12,1982,25.75
02,13,1982,25.25
02,14,1982,26.25
02,15,1982,25.0
02,16,1982,25.0
02,17,1982,25.75
02,18,1982,25.25
02,19,1982,25.75
02,20,1982,26.0
02,21,1982,26.0
